key,title,item_type,url,doi
6RKMBMDI,Inverse design of tunable lowpass microstrip filters based on generative adversarial network and transfer learning,journalArticle,https://ieeexplore.ieee.org/document/10382154/,10.1109/TCSII.2024.3350137
RN7RSEGP,Self-coupling and mutual pulling in phase-locked loops,journalArticle,https://ieeexplore.ieee.org/document/9733195/,10.1109/TCSI.2022.3155517
SAA7NRKX,Fast recovery performance and design method for high-power microwave limiter using GaN-SBD technology,journalArticle,https://ieeexplore.ieee.org/document/10423991/,10.1109/TMTT.2024.3360246
GE3W9QEE,Design of dual-band doherty power amplifier using a new phase compensation technique,journalArticle,https://ieeexplore.ieee.org/document/10312757/,10.1109/TCSII.2023.3331250
8G8GJUHN,Design of a fully integrated wideband continuous-mode asymmetrical doherty power amplifier in GaN-on-SiC HEMT technology,journalArticle,https://ieeexplore.ieee.org/document/10612840/,10.1109/TCSII.2024.3434572
A3XK4E8S,Coupling Matrix Reconfiguration Based on Matrix Completion,journalArticle,https://ieeexplore.ieee.org/document/10528879/,10.1109/TMTT.2024.3396154
B83Z5KCW,An 18~30 GHz Vector-Sum Phase Shifter With Two-Stage Transformer-Based Hybrid in 130-nm SiGe BiCMOS,journalArticle,https://ieeexplore.ieee.org/document/10231375/,10.1109/TCSI.2023.3305613
WNR5LSYK,Circuit model extraction of coupled-resonator diplexers and multiplexers with unconventional topologies,journalArticle,https://ieeexplore.ieee.org/document/11198836/,10.1109/TMTT.2025.3616213
CUXG856H,Tutorial and Perspectives on MAGICAL: A Silicon-Proven Open-Source Analog IC Layout System,journalArticle,https://ieeexplore.ieee.org/document/9769692/,10.1109/TCSII.2022.3172869
PDYDI5KW,A high-quality data acquisition method for machine-learning-based design and analysis of electromagnetic structures,journalArticle,https://ieeexplore.ieee.org/document/10090238/,10.1109/TMTT.2023.3259477
9IIFY2NX,Neural-network-based automated synthesis of transformer matching circuits for RF amplifier design,journalArticle,https://ieeexplore.ieee.org/document/9872118/,10.1109/tmtt.2022.3199756
I8VD9A8C,PDF,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=9872118&ref=,
AZET238X,Bayesian optimization approach for RF circuit synthesis via multitask neural network enhanced gaussian process,journalArticle,https://ieeexplore.ieee.org/document/9852008/,10.1109/TMTT.2022.3194980
8C83SPG5,PDF,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=9852008&ref=,
WHHZFBC5,Adaptive synthesis using hybrid genetic algorithm and particle swarm optimization for reflectionless filter with lumped elements,journalArticle,https://ieeexplore.ieee.org/document/10132002/,10.1109/TMTT.2023.3276212
49URRZWF,0.52-mW 30-GHz LNA in 22-nm FDSOI CMOS,journalArticle,https://ieeexplore.ieee.org/document/10160096/,10.1109/TCSII.2023.3288354
8CBVH5VN,PDF,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=10546477&ref=,
GPSKHSD4,2026_Jiang et al_Performance-oriented broadband inverse d.pdf,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=11274407&ref=,
KNEBFHKK,2022_Huang et al_Bayesian optimization approach for RF ci,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=9852008&ref=,
B6NT8MDL,2023_Li et al_Adaptive synthesis using hybrid genetic,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=10132002&ref=,
8CEAIL2R,PDF,attachment,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?tp=&arnumber=10132002&ref=,
